"@timestamp",message,"kubernetes.pod.name"
"Feb 7, 2024 @ 10:27:59.814","2024-02-07 09:27:59 INFO  Lag:82 - total lag 144",controllerandscaler
"Feb 7, 2024 @ 10:27:58.798","2024-02-07 09:27:58 INFO  Lag:82 - total lag 154",controllerandscaler
"Feb 7, 2024 @ 10:27:57.776","2024-02-07 09:27:57 INFO  Lag:82 - total lag 153",controllerandscaler
"Feb 7, 2024 @ 10:27:56.762","2024-02-07 09:27:56 INFO  Lag:82 - total lag 156",controllerandscaler
"Feb 7, 2024 @ 10:27:55.742","2024-02-07 09:27:55 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:54.729","2024-02-07 09:27:54 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:53.713","2024-02-07 09:27:53 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:52.694","2024-02-07 09:27:52 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:51.674","2024-02-07 09:27:51 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:50.658","2024-02-07 09:27:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:49.638","2024-02-07 09:27:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:48.622","2024-02-07 09:27:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:47.601","2024-02-07 09:27:47 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:46.575","2024-02-07 09:27:46 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:45.558","2024-02-07 09:27:45 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:44.545","2024-02-07 09:27:44 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:43.527","2024-02-07 09:27:43 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:42.494","2024-02-07 09:27:42 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:41.475","2024-02-07 09:27:41 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:40.456","2024-02-07 09:27:40 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:39.436","2024-02-07 09:27:39 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:38.418","2024-02-07 09:27:38 INFO  Lag:82 - total lag 84",controllerandscaler
"Feb 7, 2024 @ 10:27:37.401","2024-02-07 09:27:37 INFO  Lag:82 - total lag 39",controllerandscaler
"Feb 7, 2024 @ 10:27:36.158","2024-02-07 09:27:36 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:35.283","2024-02-07 09:27:35 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:34.121","2024-02-07 09:27:34 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:33.107","2024-02-07 09:27:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:32.090","2024-02-07 09:27:32 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:31.071","2024-02-07 09:27:31 INFO  Lag:82 - total lag 68",controllerandscaler
"Feb 7, 2024 @ 10:27:30.012","2024-02-07 09:27:30 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:28.993","2024-02-07 09:27:28 INFO  Lag:82 - total lag 71",controllerandscaler
"Feb 7, 2024 @ 10:27:27.977","2024-02-07 09:27:27 INFO  Lag:82 - total lag 42",controllerandscaler
"Feb 7, 2024 @ 10:27:26.960","2024-02-07 09:27:26 INFO  Lag:82 - total lag 137",controllerandscaler
"Feb 7, 2024 @ 10:27:25.863","2024-02-07 09:27:25 INFO  Lag:82 - total lag 58",controllerandscaler
"Feb 7, 2024 @ 10:27:24.851","2024-02-07 09:27:24 INFO  Lag:82 - total lag 127",controllerandscaler
"Feb 7, 2024 @ 10:27:23.831","2024-02-07 09:27:23 INFO  Lag:82 - total lag 100",controllerandscaler
"Feb 7, 2024 @ 10:27:22.815","2024-02-07 09:27:22 INFO  Lag:82 - total lag 129",controllerandscaler
"Feb 7, 2024 @ 10:27:21.796","2024-02-07 09:27:21 INFO  Lag:82 - total lag 101",controllerandscaler
"Feb 7, 2024 @ 10:27:20.727","2024-02-07 09:27:20 INFO  Lag:82 - total lag 156",controllerandscaler
"Feb 7, 2024 @ 10:27:19.710","2024-02-07 09:27:19 INFO  Lag:82 - total lag 162",controllerandscaler
"Feb 7, 2024 @ 10:27:18.664","2024-02-07 09:27:18 INFO  Lag:82 - total lag 180",controllerandscaler
"Feb 7, 2024 @ 10:27:17.634","2024-02-07 09:27:17 INFO  Lag:82 - total lag 186",controllerandscaler
"Feb 7, 2024 @ 10:27:16.617","2024-02-07 09:27:16 INFO  Lag:82 - total lag 155",controllerandscaler
"Feb 7, 2024 @ 10:27:15.599","2024-02-07 09:27:15 INFO  Lag:82 - total lag 191",controllerandscaler
"Feb 7, 2024 @ 10:27:14.583","2024-02-07 09:27:14 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:13.563","2024-02-07 09:27:13 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:12.527","2024-02-07 09:27:12 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:11.506","2024-02-07 09:27:11 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:10.487","2024-02-07 09:27:10 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:09.468","2024-02-07 09:27:09 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:08.448","2024-02-07 09:27:08 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:07.432","2024-02-07 09:27:07 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:06.416","2024-02-07 09:27:06 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:05.394","2024-02-07 09:27:05 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:04.378","2024-02-07 09:27:04 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:03.359","2024-02-07 09:27:03 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:02.342","2024-02-07 09:27:02 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:01.326","2024-02-07 09:27:01 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:27:00.307","2024-02-07 09:27:00 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:59.299","2024-02-07 09:26:59 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:58.269","2024-02-07 09:26:58 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:57.252","2024-02-07 09:26:57 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:56.235","2024-02-07 09:26:56 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:55.214","2024-02-07 09:26:55 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:54.197","2024-02-07 09:26:54 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:53.179","2024-02-07 09:26:53 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:52.160","2024-02-07 09:26:52 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:51.136","2024-02-07 09:26:51 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:50.118","2024-02-07 09:26:50 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:49.115","2024-02-07 09:26:49 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:48.073","2024-02-07 09:26:48 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:47.054","2024-02-07 09:26:47 INFO  Lag:82 - total lag 107",controllerandscaler
"Feb 7, 2024 @ 10:26:46.035","2024-02-07 09:26:46 INFO  Lag:82 - total lag 118",controllerandscaler
"Feb 7, 2024 @ 10:26:45.018","2024-02-07 09:26:45 INFO  Lag:82 - total lag 107",controllerandscaler
"Feb 7, 2024 @ 10:26:44.006","2024-02-07 09:26:44 INFO  Lag:82 - total lag 111",controllerandscaler
"Feb 7, 2024 @ 10:26:42.992","2024-02-07 09:26:42 INFO  Lag:82 - total lag 119",controllerandscaler
"Feb 7, 2024 @ 10:26:41.971","2024-02-07 09:26:41 INFO  Lag:82 - total lag 112",controllerandscaler
"Feb 7, 2024 @ 10:26:40.954","2024-02-07 09:26:40 INFO  Lag:82 - total lag 93",controllerandscaler
"Feb 7, 2024 @ 10:26:39.916","2024-02-07 09:26:39 INFO  Lag:82 - total lag 113",controllerandscaler
"Feb 7, 2024 @ 10:26:38.891","2024-02-07 09:26:38 INFO  Lag:82 - total lag 138",controllerandscaler
"Feb 7, 2024 @ 10:26:37.874","2024-02-07 09:26:37 INFO  Lag:82 - total lag 182",controllerandscaler
"Feb 7, 2024 @ 10:26:36.763","2024-02-07 09:26:36 INFO  Lag:82 - total lag 174",controllerandscaler
"Feb 7, 2024 @ 10:26:35.536","2024-02-07 09:26:35 INFO  Lag:82 - total lag 189",controllerandscaler
"Feb 7, 2024 @ 10:26:34.462","2024-02-07 09:26:34 INFO  Lag:82 - total lag 81",controllerandscaler
"Feb 7, 2024 @ 10:26:33.452","2024-02-07 09:26:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:32.426","2024-02-07 09:26:32 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:31.407","2024-02-07 09:26:31 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:30.389","2024-02-07 09:26:30 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:29.371","2024-02-07 09:26:29 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:28.352","2024-02-07 09:26:28 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:27.329","2024-02-07 09:26:27 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:26.307","2024-02-07 09:26:26 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:25.286","2024-02-07 09:26:25 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:24.217","2024-02-07 09:26:24 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:23.199","2024-02-07 09:26:23 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:22.164","2024-02-07 09:26:22 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:21.144","2024-02-07 09:26:21 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:20.125","2024-02-07 09:26:20 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:19.105","2024-02-07 09:26:19 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:18.084","2024-02-07 09:26:18 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:17.064","2024-02-07 09:26:17 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:16.043","2024-02-07 09:26:16 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:15.023","2024-02-07 09:26:15 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:14.007","2024-02-07 09:26:14 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:12.988","2024-02-07 09:26:12 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:11.969","2024-02-07 09:26:11 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:10.950","2024-02-07 09:26:10 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:09.932","2024-02-07 09:26:09 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:08.912","2024-02-07 09:26:08 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:07.888","2024-02-07 09:26:07 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:06.870","2024-02-07 09:26:06 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:05.847","2024-02-07 09:26:05 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:04.802","2024-02-07 09:26:04 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:03.787","2024-02-07 09:26:03 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:02.766","2024-02-07 09:26:02 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:01.739","2024-02-07 09:26:01 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:26:00.717","2024-02-07 09:26:00 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:59.696","2024-02-07 09:25:59 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:58.687","2024-02-07 09:25:58 INFO  Lag:82 - total lag 21",controllerandscaler
"Feb 7, 2024 @ 10:25:57.538","2024-02-07 09:25:57 INFO  Lag:82 - total lag 70",controllerandscaler
"Feb 7, 2024 @ 10:25:56.520","2024-02-07 09:25:56 INFO  Lag:82 - total lag 106",controllerandscaler
"Feb 7, 2024 @ 10:25:55.496","2024-02-07 09:25:55 INFO  Lag:82 - total lag 93",controllerandscaler
"Feb 7, 2024 @ 10:25:54.476","2024-02-07 09:25:54 INFO  Lag:82 - total lag 108",controllerandscaler
"Feb 7, 2024 @ 10:25:53.454","2024-02-07 09:25:53 INFO  Lag:82 - total lag 103",controllerandscaler
"Feb 7, 2024 @ 10:25:52.433","2024-02-07 09:25:52 INFO  Lag:82 - total lag 104",controllerandscaler
"Feb 7, 2024 @ 10:25:51.414","2024-02-07 09:25:51 INFO  Lag:82 - total lag 96",controllerandscaler
"Feb 7, 2024 @ 10:25:50.389","2024-02-07 09:25:50 INFO  Lag:82 - total lag 94",controllerandscaler
"Feb 7, 2024 @ 10:25:49.467","2024-02-07 09:25:49 INFO  Lag:82 - total lag 82",controllerandscaler
"Feb 7, 2024 @ 10:25:48.349","2024-02-07 09:25:48 INFO  Lag:82 - total lag 93",controllerandscaler
"Feb 7, 2024 @ 10:25:47.327","2024-02-07 09:25:47 INFO  Lag:82 - total lag 91",controllerandscaler
"Feb 7, 2024 @ 10:25:46.305","2024-02-07 09:25:46 INFO  Lag:82 - total lag 40",controllerandscaler
"Feb 7, 2024 @ 10:25:45.280","2024-02-07 09:25:45 INFO  Lag:82 - total lag 85",controllerandscaler
"Feb 7, 2024 @ 10:25:42.323","2024-02-07 09:25:42 INFO  Lag:82 - total lag 84",controllerandscaler
"Feb 7, 2024 @ 10:25:41.252","2024-02-07 09:25:41 INFO  Lag:82 - total lag 76",controllerandscaler
"Feb 7, 2024 @ 10:25:40.231","2024-02-07 09:25:40 INFO  Lag:82 - total lag 78",controllerandscaler
"Feb 7, 2024 @ 10:25:39.205","2024-02-07 09:25:39 INFO  Lag:82 - total lag 76",controllerandscaler
"Feb 7, 2024 @ 10:25:38.175","2024-02-07 09:25:38 INFO  Lag:82 - total lag 74",controllerandscaler
"Feb 7, 2024 @ 10:25:37.136","2024-02-07 09:25:37 INFO  Lag:82 - total lag 20",controllerandscaler
"Feb 7, 2024 @ 10:25:36.111","2024-02-07 09:25:36 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:35.085","2024-02-07 09:25:35 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:34.051","2024-02-07 09:25:34 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:33.023","2024-02-07 09:25:33 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:31.996","2024-02-07 09:25:31 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:30.967","2024-02-07 09:25:30 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:29.940","2024-02-07 09:25:29 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:28.910","2024-02-07 09:25:28 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:27.884","2024-02-07 09:25:27 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:26.863","2024-02-07 09:25:26 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:25.832","2024-02-07 09:25:25 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:24.807","2024-02-07 09:25:24 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:23.784","2024-02-07 09:25:23 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:22.756","2024-02-07 09:25:22 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:21.723","2024-02-07 09:25:21 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:20.694","2024-02-07 09:25:20 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:19.662","2024-02-07 09:25:19 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:18.611","2024-02-07 09:25:18 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:17.586","2024-02-07 09:25:17 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:16.554","2024-02-07 09:25:16 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:15.526","2024-02-07 09:25:15 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:14.491","2024-02-07 09:25:14 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:13.461","2024-02-07 09:25:13 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:12.436","2024-02-07 09:25:12 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:11.398","2024-02-07 09:25:11 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:10.366","2024-02-07 09:25:10 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:09.344","2024-02-07 09:25:09 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:08.309","2024-02-07 09:25:08 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:07.278","2024-02-07 09:25:07 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:06.231","2024-02-07 09:25:06 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:05.205","2024-02-07 09:25:05 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:04.164","2024-02-07 09:25:04 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:03.133","2024-02-07 09:25:03 INFO  Lag:82 - total lag 0",controllerandscaler
"Feb 7, 2024 @ 10:25:02.096","2024-02-07 09:25:02 INFO  Lag:82 - total lag 0",controllerandscaler
